CPU: ID 0x206a7, Processor Type 0x0, Family 0x6, Model 0x2a, Stepping 0x7
Northbridge: 8086:0104 (2nd generation (Sandy Bridge family) Core Processor (Mobile))
Southbridge: 8086:1c49 (HM65)
IGD: 8086:0126 (Intel(R) HD 3000 Graphics)

============= GPIOS =============

GPIOBASE = 0x0500 (IO)

gpiobase+0x0000: 0x39e3eddf (GPIO_USE_SEL)
gpiobase+0x0000: 0xb96ba1ff (GPIO_USE_SEL) DEFAULT
gpiobase+0x0000: 0x80884c20 (GPIO_USE_SEL) DIFF
gpiobase+0x0004: 0x86bde7de (GP_IO_SEL)
gpiobase+0x0004: 0xf6ff6eff (GP_IO_SEL) DEFAULT
gpiobase+0x0004: 0x70428921 (GP_IO_SEL) DIFF
gpiobase+0x0008: 0x00000000 (RESERVED)
gpiobase+0x000c: 0xe1f7f7de (GP_LVL)
gpiobase+0x000c: 0x02fe0100 (GP_LVL) DEFAULT
gpiobase+0x000c: 0xe309f6de (GP_LVL) DIFF
gpiobase+0x0010: 0x00000000 (RESERVED)
gpiobase+0x0014: 0x00000000 (RESERVED)
gpiobase+0x0018: 0x00000000 (GPO_BLINK)
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DEFAULT
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DIFF
gpiobase+0x001c: 0x00000000 (GP_SER_BLINK)
gpiobase+0x0020: 0x00080000 (GP_SB_CMDSTS)
gpiobase+0x0024: 0x00000000 (GP_SB_DATA)
gpiobase+0x0028: 0x0010     (GPI_NMI_EN)
gpiobase+0x0028: 0x0000     (GPI_NMI_EN) DEFAULT
gpiobase+0x0028: 0x0010     (GPI_NMI_EN) DIFF
gpiobase+0x002a: 0x0000     (GPI_NMI_STS)
gpiobase+0x002c: 0x00006cca (GPI_INV)
gpiobase+0x002c: 0x00000000 (GPI_INV) DEFAULT
gpiobase+0x002c: 0x00006cca (GPI_INV) DIFF
gpiobase+0x0030: 0x32ff50fe (GPIO_USE_SEL2)
gpiobase+0x0030: 0x020300fe (GPIO_USE_SEL2) DEFAULT
gpiobase+0x0030: 0x30fc5000 (GPIO_USE_SEL2) DIFF
gpiobase+0x0034: 0x0dddffc4 (GP_IO_SEL2)
gpiobase+0x0034: 0x1f57fff4 (GP_IO_SEL2) DEFAULT
gpiobase+0x0034: 0x128a0030 (GP_IO_SEL2) DIFF
gpiobase+0x0038: 0xfffcefc4 (GP_LVL2)
gpiobase+0x0038: 0xa4aa0007 (GP_LVL2) DEFAULT
gpiobase+0x0038: 0x5b56efc3 (GP_LVL2) DIFF
gpiobase+0x003c: 0x00000000 (RESERVED)
gpiobase+0x0040: 0x000007f0 (GPIO_USE_SEL3)
gpiobase+0x0040: 0x00000030 (GPIO_USE_SEL3) DEFAULT
gpiobase+0x0040: 0x000007c0 (GPIO_USE_SEL3) DIFF
gpiobase+0x0044: 0x00000820 (GP_IO_SEL3)
gpiobase+0x0044: 0x00000ff0 (GP_IO_SEL3) DEFAULT
gpiobase+0x0044: 0x000007d0 (GP_IO_SEL3) DIFF
gpiobase+0x0048: 0x00000eff (GPIO_LVL3)
gpiobase+0x0048: 0x000000c0 (GPIO_LVL3) DEFAULT
gpiobase+0x0048: 0x00000e3f (GPIO_LVL3) DIFF
gpiobase+0x004c: 0x00000000 (RESERVED)
gpiobase+0x0050: 0x00000000 (RESERVED)
gpiobase+0x0054: 0x00000000 (RESERVED)
gpiobase+0x0058: 0x00000000 (RESERVED)
gpiobase+0x005c: 0x00000000 (RESERVED)
gpiobase+0x0060: 0x41000000 (GP_RST_SEL1)
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1) DEFAULT
gpiobase+0x0060: 0x40000000 (GP_RST_SEL1) DIFF
gpiobase+0x0064: 0x00000000 (GP_RST_SEL2)
gpiobase+0x0068: 0x00000000 (GP_RST_SEL3)
gpiobase+0x006c: 0x00000000 (RESERVED)
gpiobase+0x0070: 0x00000000 (RESERVED)
gpiobase+0x0074: 0x00000000 (RESERVED)
gpiobase+0x0078: 0x00000000 (RESERVED)
gpiobase+0x007c: 0x00000000 (RESERVED)



============= RCBA ==============

RCBA = 0xfed1c000 (MEM)

0x0050: 0x812a0654
0x09f0d4: 0xffffffff
0x09f0d8: 0xffffffff
0x09f0dc: 0xffffffff
0x09f0e0: 0xffffffff
0x09f0e4: 0xffffffff
0x09f0e8: 0xffffffff
0x09f0ec: 0xffffffff
0x09f0f0: 0xffffffff
0x09f0f4: 0xffffffff
0x09f0f8: 0xffffffff
0x09f0fc: 0xffffffff
0x09f100: 0xffffffff
0x09f104: 0xffffffff
0x09f108: 0xffffffff
0x09f10c: 0xffffffff
0x09f110: 0xffffffff
0x09f114: 0xffffffff
0x09f118: 0xffffffff
0x09f11c: 0xffffffff
0x09f120: 0xffffffff
0x09f124: 0xffffffff
0x09f128: 0xffffffff
0x09f12c: 0xffffffff
0x09f130: 0xffffffff
0x09f134: 0xffffffff
0x09f138: 0xffffffff
0x09f13c: 0xffffffff
0x09f140: 0xffffffff
0x09f144: 0xffffffff
0x09f148: 0xffffffff
0x09f14c: 0xffffffff
0x09f150: 0xffffffff
0x09f154: 0xffffffff
0x09f158: 0xffffffff
0x09f15c: 0xffffffff
0x09f160: 0xffffffff
0x09f164: 0xffffffff
0x09f168: 0xffffffff
0x09f16c: 0xffffffff
0x09f170: 0xffffffff
0x09f174: 0xffffffff
0x09f178: 0xffffffff
0x09f17c: 0xffffffff
0x09f180: 0xffffffff
0x09f184: 0xffffffff
0x09f188: 0xffffffff
0x09f18c: 0xffffffff
0x09f190: 0xffffffff
0x09f194: 0xffffffff
0x09f198: 0xffffffff
0x09f19c: 0xffffffff
0x09f1a0: 0xffffffff
0x09f1a4: 0xffffffff
0x09f1a8: 0xffffffff
0x09f1ac: 0xffffffff
0x09f1b0: 0xffffffff
0x09f1b4: 0xffffffff
0x09f1b8: 0xffffffff
0x09f1bc: 0xffffffff
0x09f1c0: 0xffffffff
0x09f1c4: 0xffffffff
0x09f1c8: 0xffffffff
0x09f1cc: 0xffffffff
0x09f1d0: 0xffffffff
0x09f1d4: 0xffffffff
0x09f1d8: 0xffffffff
0x09f1dc: 0xffffffff
0x09f1e0: 0xffffffff
0x09f1e4: 0xffffffff
0x09f1e8: 0xffffffff
0x09f1ec: 0xffffffff
0x09f1f0: 0xffffffff
0x09f1f4: 0xffffffff
0x09f1f8: 0xffffffff
0x09f1fc: 0xffffffff
0x09f200: 0xffffffff
0x09f204: 0xffffffff
0x09f208: 0xffffffff
0x09f20c: 0xffffffff
0x09f210: 0xffffffff
0x09f214: 0xffffffff
0x09f218: 0xffffffff
0x09f21c: 0xffffffff
0x09f220: 0xffffffff
0x09f224: 0xffffffff
0x09f228: 0xffffffff
0x09f22c: 0xffffffff
0x09f230: 0xffffffff
0x09f234: 0xffffffff
0x09f238: 0xffffffff
0x09f23c: 0xffffffff
0x09f240: 0xffffffff
0x09f244: 0xffffffff
0x09f248: 0xffffffff
0x09f24c: 0xffffffff
0x09f250: 0xffffffff
0x09f254: 0xffffffff
0x09f258: 0xffffffff
0x09f25c: 0xffffffff
0x09f260: 0xffffffff
0x09f264: 0xffffffff
0x09f268: 0xffffffff
0x09f26c: 0xffffffff
0x09f270: 0xffffffff
0x09f274: 0xffffffff
0x09f278: 0xffffffff
0x09f27c: 0xffffffff
0x09f280: 0xffffffff
0x09f284: 0xffffffff
0x09f288: 0xffffffff
0x09f28c: 0xffffffff
0x09f290: 0xffffffff
0x09f294: 0xffffffff
0x09f298: 0xffffffff
0x09f29c: 0xffffffff
0x09f2a0: 0xffffffff
0x09f2a4: 0xffffffff
0x09f2a8: 0xffffffff
0x09f2ac: 0xffffffff
0x09f2b0: 0xffffffff
0x09f2b4: 0xffffffff
0x09f2b8: 0xffffffff
0x09f2bc: 0xffffffff
0x09f2c0: 0xffffffff
0x09f2c4: 0xffffffff
0x09f2c8: 0xffffffff
0x09f2cc: 0xffffffff
0x09f2d0: 0xffffffff
0x09f2d4: 0xffffffff
0x09f2d8: 0xffffffff
0x09f2dc: 0xffffffff
0x09f2e0: 0xffffffff
0x09f2e4: 0xffffffff
0x09f2e8: 0xffffffff
0x09f2ec: 0xffffffff
0x09f2f0: 0xffffffff
0x09f2f4: 0xffffffff
0x09f2f8: 0xffffffff
0x09f2fc: 0xffffffff
0x09f300: 0xffffffff
0x09f304: 0xffffffff
0x09f308: 0xffffffff
0x09f30c: 0xffffffff
0x09f310: 0xffffffff
0x09f314: 0xffffffff
0x09f318: 0xffffffff
0x09f31c: 0xffffffff
0x09f320: 0xffffffff
0x09f324: 0xffffffff
0x09f328: 0xffffffff
0x09f32c: 0xffffffff
0x09f330: 0xffffffff
0x09f334: 0xffffffff
0x09f338: 0xffffffff
0x09f33c: 0xffffffff
0x09f340: 0xffffffff
0x09f344: 0xffffffff
0x09f348: 0xffffffff
0x09f34c: 0xffffffff
0x09f350: 0xffffffff
0x09f354: 0xffffffff
0x09f358: 0xffffffff
0x09f35c: 0xffffffff
0x09f360: 0xffffffff
0x09f364: 0xffffffff
0x09f368: 0xffffffff
0x09f36c: 0xffffffff
0x09f370: 0xffffffff
0x09f374: 0xffffffff
0x09f378: 0xffffffff
0x09f37c: 0xffffffff
0x09f380: 0xffffffff
0x09f384: 0xffffffff
0x09f388: 0xffffffff
0x09f38c: 0xffffffff
0x09f390: 0xffffffff
0x09f394: 0xffffffff
0x09f398: 0xffffffff
0x09f39c: 0xffffffff
0x09f3a0: 0xffffffff
0x09f3a4: 0xffffffff
0x09f3a8: 0xffffffff
0x09f3ac: 0xffffffff
0x09f3b0: 0xffffffff
0x09f3b4: 0xffffffff
0x09f3b8: 0xffffffff
0x09f3bc: 0xffffffff
0x09f3c0: 0xffffffff
0x09f3c4: 0xffffffff
0x09f3c8: 0xffffffff
0x09f3cc: 0xffffffff
0x09f3d0: 0xffffffff
0x09f3d4: 0xffffffff
0x09f3d8: 0xffffffff
0x09f3dc: 0xffffffff
0x09f3e0: 0xffffffff
0x09f3e4: 0xffffffff
0x09f3e8: 0xffffffff
0x09f3ec: 0xffffffff
0x09f3f0: 0xffffffff
0x09f3f4: 0xffffffff
0x09f3f8: 0xffffffff
0x09f3fc: 0xffffffff
0x09f400: 0xffffffff
0x09f404: 0xffffffff
0x09f408: 0xffffffff
0x09f40c: 0xffffffff
0x09f410: 0xffffffff
0x09f414: 0xffffffff
0x09f418: 0xffffffff
0x09f41c: 0xffffffff
0x09f420: 0xffffffff
0x09f424: 0xffffffff
0x09f428: 0xffffffff
0x09f42c: 0xffffffff
0x09f430: 0xffffffff
0x09f434: 0xffffffff
0x09f438: 0xffffffff
0x09f43c: 0xffffffff
0x09f440: 0xffffffff
0x09f444: 0xffffffff
0x09f448: 0xffffffff
0x09f44c: 0xffffffff
0x09f450: 0xffffffff
0x09f454: 0xffffffff
0x09f458: 0xffffffff
0x09f45c: 0xffffffff
0x09f460: 0xffffffff
0x09f464: 0xffffffff
0x09f468: 0xffffffff
0x09f46c: 0xffffffff
0x09f470: 0xffffffff
0x09f474: 0xffffffff
0x09f478: 0xffffffff
0x09f47c: 0xffffffff
0x09f480: 0xffffffff
0x09f484: 0xffffffff
0x09f488: 0xffffffff
0x09f48c: 0xffffffff
0x09f490: 0xffffffff
0x09f494: 0xffffffff
0x09f498: 0xffffffff
0x09f49c: 0xffffffff
0x09f4a0: 0xffffffff
0x09f4a4: 0xffffffff
0x09f4a8: 0xffffffff
0x09f4ac: 0xffffffff
0x09f4b0: 0xffffffff
0x09f4b4: 0xffffffff
0x09f4b8: 0xffffffff
0x09f4bc: 0xffffffff
0x09f4c0: 0xffffffff
0x09f4c4: 0xffffffff
0x09f4c8: 0xffffffff
0x09f4cc: 0xffffffff
0x09f4d0: 0xffffffff
0x09f4d4: 0xffffffff
0x09f4d8: 0xffffffff
0x09f4dc: 0xffffffff
0x09f4e0: 0xffffffff
0x09f4e4: 0xffffffff
0x09f4e8: 0xffffffff
0x09f4ec: 0xffffffff
0x09f4f0: 0xffffffff
0x09f4f4: 0xffffffff
0x09f4f8: 0xffffffff
0x09f4fc: 0xffffffff
0x09f500: 0xffffffff
0x09f504: 0xffffffff
0x09f508: 0xffffffff
0x09f50c: 0xffffffff
0x09f510: 0xffffffff
0x09f514: 0xffffffff
0x09f518: 0xffffffff
0x09f51c: 0xffffffff
0x09f520: 0xffffffff
0x09f524: 0xffffffff
0x09f528: 0xffffffff
0x09f52c: 0xffffffff
0x09f530: 0xffffffff
0x09f534: 0xffffffff
0x09f538: 0xffffffff
0x09f53c: 0xffffffff
0x09f540: 0xffffffff
0x09f544: 0xffffffff
0x09f548: 0xffffffff
0x09f54c: 0xffffffff
0x09f550: 0xffffffff
0x09f554: 0xffffffff
0x09f558: 0xffffffff
0x09f55c: 0xffffffff
0x09f560: 0xffffffff
0x09f564: 0xffffffff
0x09f568: 0xffffffff
0x09f56c: 0xffffffff
0x09f570: 0xffffffff
0x09f574: 0xffffffff
0x09f578: 0xffffffff
0x09f57c: 0xffffffff
0x09f580: 0xffffffff
0x09f584: 0xffffffff
0x09f588: 0xffffffff
0x09f58c: 0xffffffff
0x09f590: 0xffffffff
0x09f594: 0xffffffff
0x09f598: 0xffffffff
0x09f59c: 0xffffffff
0x09f5a0: 0xffffffff
0x09f5a4: 0xffffffff
0x09f5a8: 0xffffffff
0x09f5ac: 0xffffffff
0x09f5b0: 0xffffffff
0x09f5b4: 0xffffffff
0x09f5b8: 0xffffffff
0x09f5bc: 0xffffffff
0x09f5c0: 0xffffffff
0x09f5c4: 0xffffffff
0x09f5c8: 0xffffffff
0x09f5cc: 0xffffffff
0x09f5d0: 0xffffffff
0x09f5d4: 0xffffffff
0x09f5d8: 0xffffffff
0x09f5dc: 0xffffffff
0x09f5e0: 0xffffffff
0x09f5e4: 0xffffffff
0x09f5e8: 0xffffffff
0x09f5ec: 0xffffffff
0x09f5f0: 0xffffffff
0x09f5f4: 0xffffffff
0x09f5f8: 0xffffffff
0x09f5fc: 0xffffffff
0x09f600: 0xffffffff
0x09f604: 0xffffffff
0x09f608: 0xffffffff
0x09f60c: 0xffffffff
0x09f610: 0xffffffff
0x09f614: 0xffffffff
0x09f618: 0xffffffff
0x09f61c: 0xffffffff
0x09f620: 0xffffffff
0x09f624: 0xffffffff
0x09f628: 0xffffffff
0x09f62c: 0xffffffff
0x09f630: 0xffffffff
0x09f634: 0xffffffff
0x09f638: 0xffffffff
0x09f63c: 0xffffffff
0x09f640: 0xffffffff
0x09f644: 0xffffffff
0x09f648: 0xffffffff
0x09f64c: 0xffffffff
0x09f650: 0xffffffff
0x09f654: 0xffffffff
0x09f658: 0xffffffff
0x09f65c: 0xffffffff
0x09f660: 0xffffffff
0x09f664: 0xffffffff
0x09f668: 0xffffffff
0x09f66c: 0xffffffff
0x09f670: 0xffffffff
0x09f674: 0xffffffff
0x09f678: 0xffffffff
0x09f67c: 0xffffffff
0x09f680: 0xffffffff
0x09f684: 0xffffffff
0x09f688: 0xffffffff
0x09f68c: 0xffffffff
0x09f690: 0xffffffff
0x09f694: 0xffffffff
0x09f698: 0xffffffff
0x09f69c: 0xffffffff
0x09f6a0: 0xffffffff
0x09f6a4: 0xffffffff
0x09f6a8: 0xffffffff
0x09f6ac: 0xffffffff
0x09f6b0: 0xffffffff
0x09f6b4: 0xffffffff
0x09f6b8: 0xffffffff
0x09f6bc: 0xffffffff
0x09f6c0: 0xffffffff
0x09f6c4: 0xffffffff
0x09f6c8: 0xffffffff
0x09f6cc: 0xffffffff
0x09f6d0: 0xffffffff
0x09f6d4: 0xffffffff
0x09f6d8: 0xffffffff
0x09f6dc: 0xffffffff
0x09f6e0: 0xffffffff
0x09f6e4: 0xffffffff
0x09f6e8: 0xffffffff
0x09f6ec: 0xffffffff
0x09f6f0: 0xffffffff
0x09f6f4: 0xffffffff
0x09f6f8: 0xffffffff
0x09f6fc: 0xffffffff
0x09f700: 0xffffffff
0x09f704: 0xffffffff
0x09f708: 0xffffffff
0x09f70c: 0xffffffff
0x09f710: 0xffffffff
0x09f714: 0xffffffff
0x09f718: 0xffffffff
0x09f71c: 0xffffffff
0x09f720: 0xffffffff
0x09f724: 0xffffffff
0x09f728: 0xffffffff
0x09f72c: 0xffffffff
0x09f730: 0xffffffff
0x09f734: 0xffffffff
0x09f738: 0xffffffff
0x09f73c: 0xffffffff
0x09f740: 0xffffffff
0x09f744: 0xffffffff
0x09f748: 0xffffffff
0x09f74c: 0xffffffff
0x09f750: 0xffffffff
0x09f754: 0xffffffff
0x09f758: 0xffffffff
0x09f75c: 0xffffffff
0x09f760: 0xffffffff
0x09f764: 0xffffffff
0x09f768: 0xffffffff
0x09f76c: 0xffffffff
0x09f770: 0xffffffff
0x09f774: 0xffffffff
0x09f778: 0xffffffff
0x09f77c: 0xffffffff
0x09f780: 0xffffffff
0x09f784: 0xffffffff
0x09f788: 0xffffffff
0x09f78c: 0xffffffff
0x09f790: 0xffffffff
0x09f794: 0xffffffff
0x09f798: 0xffffffff
0x09f79c: 0xffffffff
0x09f7a0: 0xffffffff
0x09f7a4: 0xffffffff
0x09f7a8: 0xffffffff
0x09f7ac: 0xffffffff
0x09f7b0: 0xffffffff
0x09f7b4: 0xffffffff
0x09f7b8: 0xffffffff
0x09f7bc: 0xffffffff
0x09f7c0: 0xffffffff
0x09f7c4: 0xffffffff
0x09f7c8: 0xffffffff
0x09f7cc: 0xffffffff
0x09f7d0: 0xffffffff
0x09f7d4: 0xffffffff
0x09f7d8: 0xffffffff
0x09f7dc: 0xffffffff
0x09f7e0: 0xffffffff
0x09f7e4: 0xffffffff
0x09f7e8: 0xffffffff
0x09f7ec: 0xffffffff
0x09f7f0: 0xffffffff
0x09f7f4: 0xffffffff
0x09f7f8: 0xffffffff
0x09f7fc: 0xffffffff
0x09f800: 0xffffffff
0x09f804: 0xffffffff
0x09f808: 0xffffffff
0x09f80c: 0xffffffff
0x09f810: 0xffffffff
0x09f814: 0xffffffff
0x09f818: 0xffffffff
0x09f81c: 0xffffffff
0x09f820: 0xffffffff
0x09f824: 0xffffffff
0x09f828: 0xffffffff
0x09f82c: 0xffffffff
0x09f830: 0xffffffff
0x09f834: 0xffffffff
0x09f838: 0xffffffff
0x09f83c: 0xffffffff
0x09f840: 0xffffffff
0x09f844: 0xffffffff
0x09f848: 0xffffffff
0x09f84c: 0xffffffff
0x09f850: 0xffffffff
0x09f854: 0xffffffff
0x09f858: 0xffffffff
0x09f85c: 0xffffffff
0x09f860: 0xffffffff
0x09f864: 0xffffffff
0x09f868: 0xffffffff
0x09f86c: 0xffffffff
0x09f870: 0xffffffff
0x09f874: 0xffffffff
0x09f878: 0xffffffff
0x09f87c: 0xffffffff
0x09f880: 0xffffffff
0x09f884: 0xffffffff
0x09f888: 0xffffffff
0x09f88c: 0xffffffff
0x09f890: 0xffffffff
0x09f894: 0xffffffff
0x09f898: 0xffffffff
0x09f89c: 0xffffffff
0x09f8a0: 0xffffffff
0x09f8a4: 0xffffffff
0x09f8a8: 0xffffffff
0x09f8ac: 0xffffffff
0x09f8b0: 0xffffffff
0x09f8b4: 0xffffffff
0x09f8b8: 0xffffffff
0x09f8bc: 0xffffffff
0x09f8c0: 0xffffffff
0x09f8c4: 0xffffffff
0x09f8c8: 0xffffffff
0x09f8cc: 0xffffffff
0x09f8d0: 0xffffffff
0x09f8d4: 0xffffffff
0x09f8d8: 0xffffffff
0x09f8dc: 0xffffffff
0x09f8e0: 0xffffffff
0x09f8e4: 0xffffffff
0x09f8e8: 0xffffffff
0x09f8ec: 0xffffffff
0x09f8f0: 0xffffffff
0x09f8f4: 0xffffffff
0x09f8f8: 0xffffffff
0x09f8fc: 0xffffffff
0x09f900: 0xffffffff
0x09f904: 0xffffffff
0x09f908: 0xffffffff
0x09f90c: 0xffffffff
0x09f910: 0xffffffff
0x09f914: 0xffffffff
0x09f918: 0xffffffff
0x09f91c: 0xffffffff
0x09f920: 0xffffffff
0x09f924: 0xffffffff
0x09f928: 0xffffffff
0x09f92c: 0xffffffff
0x09f930: 0xffffffff
0x09f934: 0xffffffff
0x09f938: 0xffffffff
0x09f93c: 0xffffffff
0x09f940: 0xffffffff
0x09f944: 0xffffffff
0x09f948: 0xffffffff
0x09f94c: 0xffffffff
0x09f950: 0xffffffff
0x09f954: 0xffffffff
0x09f958: 0xffffffff
0x09f95c: 0xffffffff
0x09f960: 0xffffffff
0x09f964: 0xffffffff
0x09f968: 0xffffffff
0x09f96c: 0xffffffff
0x09f970: 0xffffffff
0x09f974: 0xffffffff
0x09f978: 0xffffffff
0x09f97c: 0xffffffff
0x09f980: 0xffffffff
0x09f984: 0xffffffff
0x09f988: 0xffffffff
0x09f98c: 0xffffffff
0x09f990: 0xffffffff
0x09f994: 0xffffffff
0x09f998: 0xffffffff
0x09f99c: 0xffffffff
0x09f9a0: 0xffffffff
0x09f9a4: 0xffffffff
0x09f9a8: 0xffffffff
0x09f9ac: 0xffffffff
0x09f9b0: 0xffffffff
0x09f9b4: 0xffffffff
0x09f9b8: 0xffffffff
0x09f9bc: 0xffffffff
0x09f9c0: 0xffffffff
0x09f9c4: 0xffffffff
0x09f9c8: 0xffffffff
0x09f9cc: 0xffffffff
0x09f9d0: 0xffffffff
0x09f9d4: 0xffffffff
0x09f9d8: 0xffffffff
0x09f9dc: 0xffffffff
0x09f9e0: 0xffffffff
0x09f9e4: 0xffffffff
0x09f9e8: 0xffffffff
0x09f9ec: 0xffffffff
0x09f9f0: 0xffffffff
0x09f9f4: 0xffffffff
0x09f9f8: 0xffffffff
0x09f9fc: 0xffffffff
0x09fa00: 0xffffffff
0x09fa04: 0xffffffff
0x09fa08: 0xffffffff
0x09fa0c: 0xffffffff
0x09fa10: 0xffffffff
0x09fa14: 0xffffffff
0x09fa18: 0xffffffff
0x09fa1c: 0xffffffff
0x09fa20: 0xffffffff
0x09fa24: 0xffffffff
0x09fa28: 0xffffffff
0x09fa2c: 0xffffffff
0x09fa30: 0xffffffff
0x09fa34: 0xffffffff
0x09fa38: 0xffffffff
0x09fa3c: 0xffffffff
0x09fa40: 0xffffffff
0x09fa44: 0xffffffff
0x09fa48: 0xffffffff
0x09fa4c: 0xffffffff
0x09fa50: 0xffffffff
0x09fa54: 0xffffffff
0x09fa58: 0xffffffff
0x09fa5c: 0xffffffff
0x09fa60: 0xffffffff
0x09fa64: 0xffffffff
0x09fa68: 0xffffffff
0x09fa6c: 0xffffffff
0x09fa70: 0xffffffff
0x09fa74: 0xffffffff
0x09fa78: 0xffffffff
0x09fa7c: 0xffffffff
0x09fa80: 0xffffffff
0x09fa84: 0xffffffff
0x09fa88: 0xffffffff
0x09fa8c: 0xffffffff
0x09fa90: 0xffffffff
0x09fa94: 0xffffffff
0x09fa98: 0xffffffff
0x09fa9c: 0xffffffff
0x09faa0: 0xffffffff
0x09faa4: 0xffffffff
0x09faa8: 0xffffffff
0x09faac: 0xffffffff
0x09fab0: 0xffffffff
0x09fab4: 0xffffffff
0x09fab8: 0xffffffff
0x09fabc: 0xffffffff
0x09fac0: 0xffffffff
0x09fac4: 0xffffffff
0x09fac8: 0xffffffff
0x09facc: 0xffffffff
0x09fad0: 0xffffffff
0x09fad4: 0xffffffff
0x09fad8: 0xffffffff
0x09fadc: 0xffffffff
0x09fae0: 0xffffffff
0x09fae4: 0xffffffff
0x09fae8: 0xffffffff
0x09faec: 0xffffffff
0x09faf0: 0xffffffff
0x09faf4: 0xffffffff
0x09faf8: 0xffffffff
0x09fafc: 0xffffffff
0x09fb00: 0xffffffff
0x09fb04: 0xffffffff
0x09fb08: 0xffffffff
0x09fb0c: 0xffffffff
0x09fb10: 0xffffffff
0x09fb14: 0xffffffff
0x09fb18: 0xffffffff
0x09fb1c: 0xffffffff
0x09fb20: 0xffffffff
0x09fb24: 0xffffffff
0x09fb28: 0xffffffff
0x09fb2c: 0xffffffff
0x09fb30: 0xffffffff
0x09fb34: 0xffffffff
0x09fb38: 0xffffffff
0x09fb3c: 0xffffffff
0x09fb40: 0xffffffff
0x09fb44: 0xffffffff
0x09fb48: 0xffffffff
0x09fb4c: 0xffffffff
0x09fb50: 0xffffffff
0x09fb54: 0xffffffff
0x09fb58: 0xffffffff
0x09fb5c: 0xffffffff
0x09fb60: 0xffffffff
0x09fb64: 0xffffffff
0x09fb68: 0xffffffff
0x09fb6c: 0xffffffff
0x09fb70: 0xffffffff
0x09fb74: 0xffffffff
0x09fb78: 0xffffffff
0x09fb7c: 0xffffffff
0x09fb80: 0xffffffff
0x09fb84: 0xffffffff
0x09fb88: 0xffffffff
0x09fb8c: 0xffffffff
0x09fb90: 0xffffffff
0x09fb94: 0xffffffff
0x09fb98: 0xffffffff
0x09fb9c: 0xffffffff
0x09fba0: 0xffffffff
0x09fba4: 0xffffffff
0x09fba8: 0xffffffff
0x09fbac: 0xffffffff
0x09fbb0: 0xffffffff
0x09fbb4: 0xffffffff
0x09fbb8: 0xffffffff
0x09fbbc: 0xffffffff
0x09fbc0: 0xffffffff
0x09fbc4: 0xffffffff
0x09fbc8: 0xffffffff
0x09fbcc: 0xffffffff
0x09fbd0: 0xffffffff
0x09fbd4: 0xffffffff
0x09fbd8: 0xffffffff
0x09fbdc: 0xffffffff
0x09fbe0: 0xffffffff
0x09fbe4: 0xffffffff
0x09fbe8: 0xffffffff
0x09fbec: 0xffffffff
0x09fbf0: 0xffffffff
0x09fbf4: 0xffffffff
0x09fbf8: 0xffffffff
0x09fbfc: 0xffffffff
0x09fc00: 0xffffffff
0x09fc04: 0xffffffff
0x09fc08: 0xffffffff
0x09fc0c: 0xffffffff
0x09fc10: 0xffffffff
0x09fc14: 0xffffffff
0x09fc18: 0xffffffff
0x09fc1c: 0xffffffff
0x09fc20: 0xffffffff
0x09fc24: 0xffffffff
0x09fc28: 0xffffffff
0x09fc2c: 0xffffffff
0x09fc30: 0xffffffff
0x09fc34: 0xffffffff
0x09fc38: 0xffffffff
0x09fc3c: 0xffffffff
0x09fc40: 0xffffffff
0x09fc44: 0xffffffff
0x09fc48: 0xffffffff
0x09fc4c: 0xffffffff
0x09fc50: 0xffffffff
0x09fc54: 0xffffffff
0x09fc58: 0xffffffff
0x09fc5c: 0xffffffff
0x09fc60: 0xffffffff
0x09fc64: 0xffffffff
0x09fc68: 0xffffffff
0x09fc6c: 0xffffffff
0x09fc70: 0xffffffff
0x09fc74: 0xffffffff
0x09fc78: 0xffffffff
0x09fc7c: 0xffffffff
0x09fc80: 0xffffffff
0x09fc84: 0xffffffff
0x09fc88: 0xffffffff
0x09fc8c: 0xffffffff
0x09fc90: 0xffffffff
0x09fc94: 0xffffffff
0x09fc98: 0xffffffff
0x09fc9c: 0xffffffff
0x09fca0: 0xffffffff
0x09fca4: 0xffffffff
0x09fca8: 0xffffffff
0x09fcac: 0xffffffff
0x09fcb0: 0xffffffff
0x09fcb4: 0xffffffff
0x09fcb8: 0xffffffff
0x09fcbc: 0xffffffff
0x09fcc0: 0xffffffff
0x09fcc4: 0xffffffff
0x09fcc8: 0xffffffff
0x09fccc: 0xffffffff
0x09fcd0: 0xffffffff
0x09fcd4: 0xffffffff
0x09fcd8: 0xffffffff
0x09fcdc: 0xffffffff
0x09fce0: 0xffffffff
0x09fce4: 0xffffffff
0x09fce8: 0xffffffff
0x09fcec: 0xffffffff
0x09fcf0: 0xffffffff
0x09fcf4: 0xffffffff
0x09fcf8: 0xffffffff
0x09fcfc: 0xffffffff
0x09fd00: 0xffffffff
0x09fd04: 0xffffffff
0x09fd08: 0xffffffff
0x09fd0c: 0xffffffff
0x09fd10: 0xffffffff
0x09fd14: 0xffffffff
0x09fd18: 0xffffffff
0x09fd1c: 0xffffffff
0x09fd20: 0xffffffff
0x09fd24: 0xffffffff
0x09fd28: 0xffffffff
0x09fd2c: 0xffffffff
